Year,Cars,Male,AgeGroup,City,TotalWeightedTrips,TotalWeightedKilometers,WeightedPersons,WeightedAverageTrips,WeightedAvgPartySizeCar,ShareTrips_Walk,ShareTrips_Bike,ShareTrips_Car,ShareTrips_PT,ShareKM_Walk,ShareKM_Bike,ShareKM_Car,ShareKM_PT
2023,0,0,18-30,1,475144.4057,3572487.334,140690.0742,3.377241845,1.348416015,0.531667006,0.229760438,0.108804104,0.129768452,0.072964933,0.108775538,0.260921773,0.557337756
2023,0,0,31-55,0,26410.48312,181683.7819,6887.712373,3.834434669,1.042340933,0.519678951,0.172212157,0.217958076,0.090150816,0.079691908,0.115135663,0.590339709,0.21483272
2023,0,0,31-55,1,214910.1616,1369267.685,64450.59099,3.334494817,1.354562721,0.337573276,0.362454222,0.118056292,0.181916211,0.061936068,0.197003291,0.316788017,0.424272624
2023,0,0,56-65,0,11867.54155,100993.4915,4069.896841,2.915931782,0.891583139,0.517443438,0.148557778,0.163224563,0.170774221,0.069353652,0.030528457,0.309767198,0.590350693
2023,0,0,56-65,1,74351.56094,570434.9865,24177.70493,3.075211695,1.06750829,0.39209621,0.347232096,0.068520461,0.192151233,0.071967412,0.140034672,0.201807889,0.586190027
2023,0,0,66+,0,43980.62286,217047.8313,14396.2848,0,0.634445711,0.639142361,0.254085033,0.06928032,0.037492286,0.130272085,0.115353141,0.110992472,0.643382302
2023,0,0,66+,1,161276.8927,737215.7392,43407.93931,NA,1.322118953,0.67487828,0.172415151,0.061120294,0.091586275,0.191695951,0.084761792,0.22066853,0.502873727
2023,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2023,0,1,0-17,1,29915.77093,179094.9844,10781.17037,0,2.622677784,0.393377639,0.289895496,0.049632143,0.267094721,0.059710985,0.098187209,0.093233238,0.748868568
2023,0,1,18-30,0,18310.9579,273456.7159,6381.847634,2.869225175,0.6863053,0.340724789,0.222576987,0.260252371,0.176445854,0.021357906,0.050763463,0.385677933,0.542200697
2023,0,1,18-30,1,327533.9812,2758175.839,111812.1786,2.929322954,1.318103291,0.429031319,0.268951233,0.093500662,0.208516787,0.063307994,0.142989368,0.201697633,0.592005006
2023,0,1,31-55,0,27475.58608,374890.1877,9040.875581,3.039040392,1.023333161,0.49298269,0.10657204,0.257650652,0.142794618,0.044249353,0.020648858,0.741830644,0.193271144
2023,0,1,31-55,1,215912.1723,1370555.561,70618.63257,3.057439155,1.132816502,0.30230143,0.454982667,0.052616269,0.190099634,0.064797273,0.283819612,0.256261099,0.395122016
2023,0,1,56-65,0,9598.656066,112529.544,3461.426107,2.773035092,0.948322605,0.378819312,0.198921754,0.199547201,0.222711733,0.041294958,0.185369241,0.285849125,0.487486676
2023,0,1,56-65,1,57917.81011,223672.9198,17443.92276,3.320228535,0.967235129,0.450232186,0.356208178,0.056256945,0.137302691,0.137740924,0.290495002,0.242119074,0.329645
2023,0,1,66+,0,16891.30392,86498.21779,5209.922548,0,1.688643599,0.569172573,0.248907525,0.093223948,0.088695954,0.137553955,0.139113668,0.51086038,0.212471998
2023,0,1,66+,1,66694.66503,185198.762,21237.74114,NA,0.256346481,0.752511541,0.116123225,0.036546484,0.094818749,0.246485067,0.086876878,0.439459323,0.227178732
2023,1,0,0-17,0,104700.3337,1023847.852,36444.51534,NA,1.860611666,0.319447656,0.144971833,0.402656748,0.132923762,0.035174193,0.070767124,0.674263818,0.219794865
2023,1,0,0-17,1,213899.1114,2306609.684,68579.18264,NA,1.447558185,0.271755572,0.289945077,0.351843702,0.086455648,0.023896883,0.06676212,0.854549826,0.054791171
2023,1,0,18-30,0,125532.9791,2162821.813,37180.07506,3.37635088,0.603612087,0.238841182,0.053045037,0.619826188,0.088287593,0.015671476,0.013800333,0.855223212,0.11530498
2023,1,0,18-30,1,342775.7021,3365712.326,97079.46942,3.530877374,0.656373673,0.318635038,0.183447132,0.409599573,0.088318257,0.040795321,0.055000152,0.797333805,0.106870721
2023,1,0,31-55,0,449932.3453,6836706.356,112891.004,3.985546495,0.649245917,0.152691031,0.091839166,0.738066597,0.017403207,0.012102517,0.023467601,0.93350628,0.030923601
2023,1,0,31-55,1,871964.6473,9797031.626,247107.4873,3.528685661,0.823579583,0.253965677,0.193290637,0.499244711,0.053498975,0.031117756,0.064053527,0.823298101,0.081530616
2023,1,0,56-65,0,233868.2719,3391898.88,74004.80193,3.160176986,0.521695401,0.166325526,0.128907435,0.689422818,0.015344221,0.016558305,0.029952728,0.934886609,0.018602358
2023,1,0,56-65,1,353790.5447,3339907.436,99111.10961,3.569635595,0.500942268,0.319511639,0.122026083,0.496545362,0.061916916,0.055692313,0.037614673,0.696462944,0.210230069
2023,1,0,66+,0,494740.1419,6049857.293,148000.6001,NA,0.649474784,0.339963852,0.052093072,0.597267764,0.010675312,0.041036059,0.007460238,0.912491736,0.039011966
2023,1,0,66+,1,492271.1435,4009658.485,145284.9301,NA,0.620892613,0.341304455,0.098834138,0.532711881,0.027149527,0.052173807,0.027651534,0.896399946,0.023774713
2023,1,1,0-17,0,97393.59664,919976.535,37023.58776,NA,1.842516447,0.175431669,0.206240915,0.439146061,0.179181355,0.017757964,0.033822511,0.720594337,0.227825188
2023,1,1,0-17,1,201604.4412,1809925.624,63060.48916,NA,1.689361022,0.276680398,0.360595364,0.267063613,0.095660625,0.031602034,0.101797993,0.526566673,0.3400333
2023,1,1,18-30,0,108615.4914,2533079.156,33769.09535,3.216416971,0.603811002,0.163910943,0.047627235,0.716251634,0.072210188,0.00556812,0.012806822,0.904523941,0.077101116
2023,1,1,18-30,1,377872.0359,6237285.647,124498.0662,3.035163898,0.496168335,0.258802762,0.189540275,0.475931275,0.075725688,0.020947691,0.034881552,0.828687201,0.115483556
2023,1,1,31-55,0,374951.9137,7910335.181,110218.5539,3.401894696,0.61821205,0.080624634,0.083729975,0.817640898,0.018004493,0.008676918,0.022321823,0.927945048,0.041056211
2023,1,1,31-55,1,880352.9535,11905817.86,245485.4666,3.586171375,0.663540667,0.196385948,0.1692973,0.580378303,0.053938449,0.020375868,0.053938321,0.781560005,0.144125807
2023,1,1,56-65,0,170647.0944,3044197.348,49683.95491,3.434651986,0.343383886,0.165603896,0.047813256,0.781996936,0.004585912,0.014979219,0.009049377,0.967533974,0.00843743
2023,1,1,56-65,1,290379.54,4351516.159,84297.23964,3.444709948,0.320883859,0.154224197,0.15044575,0.659395271,0.035934781,0.019326444,0.07658881,0.831799025,0.072285721
2023,1,1,66+,0,396485.4056,5186686.273,123805.8786,NA,0.590747701,0.255603515,0.067299684,0.674365074,0.002731726,0.031963515,0.025692851,0.935742053,0.006601581
2023,1,1,66+,1,436982.8637,3900731.272,127541.2437,NA,0.611070124,0.264621942,0.099122718,0.605032867,0.031222473,0.045041361,0.049066097,0.859855636,0.046036906
2023,2,0,0-17,0,213950.8288,3287292.562,71295.42081,NA,1.912479592,0.186577558,0.121017118,0.535108918,0.157296406,0.014060245,0.015695406,0.705453748,0.264790601
2023,2,0,0-17,1,113716.4422,914609.1739,37202.5937,NA,2.024419649,0.236074981,0.209242327,0.407251067,0.147431625,0.041240331,0.055025005,0.57399109,0.329743574
2023,2,0,18-30,0,271522.24,5251824.94,85922.00534,3.160101291,0.693230143,0.085736482,0.021640188,0.836315364,0.056307967,0.00651184,0.002499669,0.88897959,0.102008902
2023,2,0,18-30,1,190208.7598,2917818.196,51234.50217,3.712513088,0.402607396,0.217340226,0.089237822,0.606386096,0.087035856,0.017981432,0.013634355,0.68801311,0.280371103
2023,2,0,31-55,0,783024.0498,11468110.45,202521.313,3.866378497,0.723759045,0.14413391,0.038480225,0.815309916,0.002075949,0.014100131,0.006542636,0.967364287,0.011992945
2023,2,0,31-55,1,540862.6183,5706486.256,138363.6099,3.908994704,0.762573059,0.158394562,0.079468842,0.756310338,0.005826258,0.018154502,0.024110864,0.944197022,0.013537611
2023,2,0,56-65,0,267720.8611,5024807.388,78773.37508,3.398621182,0.485955807,0.15767043,0.01874323,0.821361309,0.002225031,0.011738629,0.003494904,0.948903093,0.035863373
2023,2,0,56-65,1,170539.0813,2467549.74,45836.31967,3.720610262,0.313712599,0.152673652,0.066483878,0.767056535,0.013785935,0.014359079,0.015298761,0.948796624,0.021545536
2023,2,0,66+,0,104657.4352,1403743.16,28499.52555,3.672251843,0.648776936,0.245483985,0.046699474,0.707816541,0,0.021470543,0.012722933,0.965806524,0
2023,2,0,66+,1,64526.27876,841455.1614,18734.73302,2.516371006,0.508398149,0.259019079,0.061646071,0.666204494,0.013130357,0.036368978,0.00681486,0.792796549,0.164019613
2023,2,1,0-17,0,163100.1966,2077209.391,61705.97094,NA,1.86400389,0.09041165,0.305615786,0.437226211,0.166746353,0.007611045,0.058802474,0.637197936,0.296388545
2023,2,1,0-17,1,165816.1146,1697744.808,53675.83696,NA,1.516914688,0.207158186,0.39835703,0.313193474,0.08129131,0.02575006,0.073660866,0.736422153,0.164166921
2023,2,1,18-30,0,276231.5248,6724077.453,82233.96228,3.359092972,0.528083462,0.114125339,0.037396315,0.828404007,0.020074338,0.006776258,0.014737578,0.924735673,0.053750492
2023,2,1,18-30,1,174525.2323,3150741.198,59104.8012,2.952809734,0.521442853,0.080151524,0.050106407,0.779135274,0.090606794,0.008352666,0.006594137,0.803019554,0.182033643
2023,2,1,31-55,0,750154.4279,20557956.71,217223.0814,3.453382685,0.513121673,0.11882368,0.028493011,0.848522011,0.004161298,0.007077024,0.012044443,0.974829413,0.006049121
2023,2,1,31-55,1,571733.2927,11593680.1,153589.8454,3.722468053,0.440612104,0.110546027,0.03371091,0.823685133,0.032057931,0.008137072,0.01024934,0.776273181,0.205340407
2023,2,1,56-65,0,327885.7463,8623599.645,101016.9302,3.245849438,0.310654032,0.089809168,0.029958426,0.865207932,0.015024474,0.005608457,0.009108952,0.90261445,0.082668141
2023,2,1,56-65,1,222327.8717,3955100.566,61559.43096,3.611597252,0.343162829,0.163574347,0.125174234,0.704770892,0.006480527,0.017594779,0.025497174,0.952942087,0.00396596
2023,2,1,66+,0,125818.9639,2454827.319,44514.14191,NA,0.554000004,0.103179255,0.045418528,0.851402217,0,0.007466566,0.011074017,0.981459417,0
2023,2,1,66+,1,88309.12027,1575867.025,30148.49468,NA,0.308494888,0.260521823,0.031063218,0.708414959,0,0.016869451,0.005795626,0.977334923,0
2024,0,0,0-17,0,6839.426901,53423.1493,2484.894263,0.084045636,1.894717844,0.461634124,0.135936207,0.228889335,0.173540335,0.063990992,0.016963819,0.276450504,0.642594686
2024,0,0,0-17,1,34811.0834,128261.9849,11240.02235,NA,2.179366277,0.429150503,0.278367618,0.132762124,0.159719755,0.090731811,0.129913143,0.221098608,0.558256438
2024,0,0,18-30,0,13911.54072,180129.7353,4968.623038,2.799878479,0.847257319,0.414391277,0.120328033,0.231889407,0.233391283,0.041280091,0.020793908,0.333069821,0.60485618
2024,0,0,18-30,1,420312.6038,4212807.522,133718.7069,3.14325956,1.95185864,0.372394219,0.341443752,0.127662681,0.158499349,0.053347739,0.149434076,0.394589627,0.402628558
2024,0,0,31-55,0,26410.48312,181683.7819,6887.712373,3.834434669,1.042340933,0.519678951,0.172212157,0.217958076,0.090150816,0.079691908,0.115135663,0.590339709,0.21483272
2024,0,0,31-55,1,294814.1499,1925060.059,90360.75884,3.262634729,1.167793041,0.386056794,0.327128873,0.081882102,0.204932231,0.083066618,0.165581979,0.22209934,0.529252064
2024,0,0,56-65,0,11867.54155,100993.4915,4069.896841,2.915931782,0.891583139,0.517443438,0.148557778,0.163224563,0.170774221,0.069353652,0.030528457,0.309767198,0.590350693
2024,0,0,56-65,1,73082.52926,890320.5062,25966.15028,2.814530783,0.667803125,0.285512247,0.3589858,0.053576146,0.301925807,0.024047203,0.104662407,0.152462182,0.718828208
2024,0,0,66+,0,31912.33349,187440.4775,11818.46496,0,0.562887933,0.480668077,0.339282182,0.119774137,0.060275604,0.078276452,0.125251506,0.132910375,0.663561667
2024,0,0,66+,1,114511.016,623624.1872,36755.73479,NA,2.025103663,0.395666438,0.234567011,0.185376454,0.184390097,0.070785761,0.083913239,0.495757549,0.349543452
2024,0,1,0-17,0,4827.00883,77796.97073,2167.897276,0.924314506,1.875228621,0.311584997,0.149034541,0.301008114,0.238372349,0.019500547,0.024192619,0.581820633,0.374486201
2024,0,1,0-17,1,24184.92314,180563.888,9167.537098,0,1.191128305,0.509416308,0.267100212,0.01311743,0.21036605,0.059868516,0.076342679,0.009521412,0.854267393
2024,0,1,18-30,0,18310.9579,273456.7159,6381.847634,2.869225175,0.6863053,0.340724789,0.222576987,0.260252371,0.176445854,0.021357906,0.050763463,0.385677933,0.542200697
2024,0,1,18-30,1,371393.245,3461289.099,119810.5176,3.099838416,1.271444192,0.357451893,0.376136126,0.097801784,0.168610196,0.04572813,0.144893016,0.305505332,0.503873522
2024,0,1,31-55,0,27475.58608,374890.1877,9040.875581,3.039040392,1.023333161,0.49298269,0.10657204,0.257650652,0.142794618,0.044249353,0.020648858,0.741830644,0.193271144
2024,0,1,31-55,1,265566.164,2316898.827,91447.59908,2.904025547,1.062473773,0.374245384,0.333196674,0.09421998,0.198337962,0.053698521,0.160230307,0.449830711,0.336240461
2024,0,1,56-65,0,9598.656066,112529.544,3461.426107,2.773035092,0.948322605,0.378819312,0.198921754,0.199547201,0.222711733,0.041294958,0.185369241,0.285849125,0.487486676
2024,0,1,56-65,1,56836.62055,222525.0593,16742.70729,3.394709086,1.05466674,0.502394234,0.269839712,0.065137695,0.162628359,0.151320672,0.247438785,0.212367526,0.388873017
2024,0,1,66+,0,16891.30392,86498.21779,5209.922548,0,1.688643599,0.569172573,0.248907525,0.093223948,0.088695954,0.137553955,0.139113668,0.51086038,0.212471998
2024,0,1,66+,1,53906.2911,599444.9297,18814.78525,NA,0.9794089,0.400919503,0.240714269,0.07793658,0.280429648,0.059302317,0.091910495,0.424389892,0.424397296
2024,1,0,0-17,0,101189.9985,1191136.483,33248.5073,NA,1.832007786,0.305802036,0.184260151,0.342056156,0.167881656,0.030033911,0.033610522,0.678314414,0.258041153
2024,1,0,0-17,1,192705.8078,1888131.796,57991.69965,NA,2.124903029,0.330013308,0.269584539,0.286191886,0.114210267,0.029441766,0.053493276,0.611894608,0.30517035
2024,1,0,18-30,0,98824.40276,1368026.539,34533.45561,2.861700372,0.726623039,0.190199503,0.072737317,0.628269046,0.108794134,0.028600779,0.032369012,0.702617373,0.236412836
2024,1,0,18-30,1,322076.7515,4164594.004,98611.97906,3.26610169,0.922699587,0.255372371,0.206191324,0.414820684,0.123615621,0.022151907,0.052312572,0.653858289,0.271677232
2024,1,0,31-55,0,391059.4267,4968010.451,104942.6709,3.726410079,0.654332338,0.162501935,0.082732546,0.735147042,0.019618478,0.016422795,0.022427758,0.888639468,0.072509979
2024,1,0,31-55,1,942630.8679,8933069.768,250963.0151,3.756054922,0.834103919,0.206485123,0.204344081,0.530280013,0.058890783,0.029401317,0.07250531,0.700100136,0.197993238
2024,1,0,56-65,0,208790.9803,2668860.43,56256.0625,3.711439639,0.444929303,0.226752888,0.071210685,0.678175012,0.023861415,0.023058159,0.01897181,0.928660422,0.029309609
2024,1,0,56-65,1,315688.7649,3438557.934,95208.19272,3.315773106,0.433855349,0.312036968,0.208133732,0.441482357,0.038346944,0.048870781,0.08256619,0.762844468,0.105718561
2024,1,0,66+,0,425789.9356,6332896.531,141416.7792,NA,0.638055249,0.231058793,0.070655829,0.687616315,0.010669063,0.022785375,0.025344401,0.859864917,0.092005306
2024,1,0,66+,1,496782.6236,4560020.841,144722.365,NA,0.59226392,0.26956089,0.098211829,0.593949838,0.038277443,0.04012886,0.02463503,0.827759399,0.107476711
2024,1,1,0-17,0,95462.24511,552623.3475,33226.09437,NA,1.88286657,0.273670328,0.336553431,0.306788363,0.082987878,0.033255154,0.101066011,0.67388974,0.191789095
2024,1,1,0-17,1,239656.5119,1743301.974,75081.2934,NA,1.761177368,0.258360865,0.375604449,0.228432046,0.13760264,0.028230858,0.098325573,0.456589592,0.416853976
2024,1,1,18-30,0,102982.7872,2668153.322,36302.24263,2.836816122,0.474755428,0.123138993,0.035479969,0.69219711,0.149183927,0.002708964,0.01335642,0.852554326,0.13138029
2024,1,1,18-30,1,351318.6619,6214785.546,111640.126,3.146885213,0.557126004,0.203299224,0.115235528,0.590947314,0.090517935,0.01370457,0.03540639,0.866978664,0.083910376
2024,1,1,31-55,0,402289.4453,8990352.532,110189.7553,3.650878834,0.61270677,0.126462167,0.074262493,0.787309325,0.011966015,0.009309028,0.010277847,0.955531621,0.024881504
2024,1,1,31-55,1,805855.5546,11220408.47,229872.5928,3.505661743,0.795512052,0.200917311,0.185082156,0.567777554,0.046222979,0.021863046,0.053465654,0.827622891,0.09704841
2024,1,1,56-65,0,150548.6961,2482033.592,51162.81642,2.942541218,0.303738411,0.195192464,0.042163452,0.742828261,0.019815822,0.021484833,0.015276782,0.93187402,0.031364365
2024,1,1,56-65,1,224114.574,3977454.819,71811.80143,3.120859936,0.466941119,0.196044038,0.182060837,0.57187576,0.050019365,0.016451935,0.060260574,0.895315573,0.027971919
2024,1,1,66+,0,423408.6024,5369429.818,125909.5246,NA,0.412623791,0.209409731,0.081059939,0.686246906,0.023283423,0.025853139,0.03139529,0.894921887,0.047829683
2024,1,1,66+,1,463300.0921,7057795.138,140117.6471,NA,0.644101568,0.208292265,0.122145671,0.650109431,0.019452632,0.022782495,0.035567627,0.923099638,0.018550239
2024,2,0,0-17,0,221892.5858,2954290.191,72652.33676,NA,1.948762614,0.146697253,0.165077875,0.506576653,0.181648219,0.014253394,0.034044964,0.638310735,0.313390907
2024,2,0,0-17,1,148194.7622,1272350.233,49181.95822,NA,1.580475821,0.291569472,0.198790818,0.378493251,0.131146458,0.028179182,0.057881317,0.678506184,0.235433317
2024,2,0,18-30,0,279532.0007,3991269.167,82168.71454,3.401927391,0.65108943,0.214995498,0.04041783,0.702229164,0.042357508,0.017044385,0.008991139,0.869282473,0.104682004
2024,2,0,18-30,1,159645.8536,2446573.408,47759.87298,3.342677516,0.694020475,0.188603817,0.098805834,0.649660158,0.062930191,0.018609153,0.024406028,0.737393958,0.219590861
2024,2,0,31-55,0,886057.7241,14324544.35,227825.6605,3.889191948,0.633311035,0.163742355,0.025365043,0.806822818,0.004069785,0.01390377,0.009075143,0.968532867,0.00848822
2024,2,0,31-55,1,577635.6543,8170141.746,144845.3672,3.987947046,0.653321069,0.190932436,0.089903101,0.704589597,0.014574865,0.017501146,0.024219036,0.930310709,0.027969109
2024,2,0,56-65,0,318013.8145,5112729.482,91579.78508,3.472532876,0.317694248,0.13696621,0.026158863,0.822019645,0.014855282,0.013410302,0.013852409,0.916675213,0.056062076
2024,2,0,56-65,1,214625.8276,3290800.603,56801.39904,3.778530656,0.460334801,0.189514827,0.083665731,0.679610679,0.047208763,0.01856527,0.018498772,0.911896888,0.051039071
2024,2,0,66+,0,152881.9082,1691052.273,45474.5776,3.361920359,0.400816464,0.187409155,0.038141883,0.765738915,0.008710046,0.020456281,0.009623213,0.950470645,0.01944986
2024,2,0,66+,1,94184.01873,1314270.791,26927.09471,3.497741578,0.522197995,0.228855877,0.037873937,0.721770093,0.011500093,0.032994477,0.006327626,0.956722092,0.003955806
2024,2,1,0-17,0,220298.1019,2082084.772,72838.94823,NA,1.715416334,0.163924222,0.270060195,0.455943159,0.110072424,0.016140906,0.08066093,0.72130718,0.181890984
2024,2,1,0-17,1,124009.5461,899302.8204,38367.44409,NA,2.061706585,0.143153662,0.400123227,0.3132388,0.14348431,0.015165211,0.131782216,0.582986804,0.270065768
2024,2,1,18-30,0,286913.2404,7163673.357,90228.34435,3.179857089,0.483868269,0.039570376,0.01873081,0.914807432,0.026891382,0.00174262,0.001850452,0.96159981,0.034807117
2024,2,1,18-30,1,240032.3219,4101047.391,71864.00624,3.340091021,0.4604084,0.132700157,0.077429735,0.733411272,0.056458836,0.010506954,0.011281761,0.920273883,0.057937402
2024,2,1,31-55,0,737098.3815,16784361.91,210135.9041,3.507722227,0.465309149,0.095649098,0.029846114,0.870784243,0.003720545,0.005771656,0.010702201,0.978882969,0.004643174
2024,2,1,31-55,1,590432.0018,11231887.81,148230.5174,3.983201382,0.554360405,0.170408028,0.060111869,0.757547282,0.011932821,0.010368928,0.014969824,0.954559492,0.020101756
